For npts = 10 (steps of 2PI/10)
i x[i] sin(x) est(sin(x)) error
2.02319	0.899405	0.894887	0.00451779
2.02947	0.896641	0.892106	0.00453551
2.03575	0.893841	0.889288	0.00455317
2.04204	0.891007	0.886436	0.00457078
2.04832	0.888136	0.883548	0.00458833
2.0546	0.885231	0.880625	0.00460582
2.06088	0.882291	0.877668	0.00462326
2.06717	0.879316	0.874676	0.00464063
2.07345	0.876307	0.871649	0.00465795
2.07973	0.873262	0.868587	0.00467521
2.08602	0.870184	0.865491	0.0046924
2.0923	0.867071	0.862361	0.00470954
2.09858	0.863923	0.859197	0.00472661
2.10487	0.860742	0.855998	0.00474363
2.11115	0.857527	0.852766	0.00476057
2.11743	0.854277	0.8495	0.00477746
2.12372	0.850994	0.8462	0.00479428
2.13	0.847678	0.842867	0.00481103
2.13628	0.844328	0.8395	0.00482772
2.14257	0.840945	0.8361	0.00484434
2.14885	0.837528	0.832667	0.0048609
2.15513	0.834078	0.829201	0.00487738
2.16142	0.830596	0.825702	0.0048938
2.1677	0.827081	0.82217	0.00491015
2.17398	0.823533	0.818606	0.00492643
2.18027	0.819952	0.815009	0.00494264
2.18655	0.816339	0.81138	0.00495878
2.19283	0.812694	0.807719	0.00497484
2.19911	0.809017	0.804026	0.00499084
2.2054	0.805308	0.800301	0.00500676
2.21168	0.801567	0.796544	0.0050226
2.21796	0.797794	0.792756	0.00503838
2.22425	0.79399	0.788936	0.00505407
2.23053	0.790155	0.785085	0.0050697
2.23681	0.786288	0.781203	0.00508524
2.2431	0.782391	0.77729	0.00510071
2.24938	0.778462	0.773346	0.0051161
2.25566	0.774503	0.769372	0.00513142
2.26195	0.770513	0.765367	0.00514665
2.26823	0.766493	0.761331	0.00516181
2.27451	0.762443	0.757266	0.00517689
2.2808	0.758362	0.75317	0.00519188
2.28708	0.754251	0.749045	0.0052068
2.29336	0.750111	0.744889	0.00522163
2.29965	0.745941	0.740705	0.00523638
2.30593	0.741742	0.736491	0.00525105
2.31221	0.737513	0.732247	0.00526564
2.3185	0.733255	0.727975	0.00528014
2.32478	0.728969	0.723674	0.00529456
2.33106	0.724653	0.719344	0.00530889
2.33734	0.720309	0.714986	0.00532314
2.34363	0.715936	0.710599	0.0053373
2.34991	0.711536	0.706184	0.00535137
2.35619	0.707107	0.701741	0.00536536
2.36248	0.70265	0.697271	0.00537926
2.36876	0.698165	0.692772	0.00539307
2.37504	0.693653	0.688247	0.00540679
2.38133	0.689114	0.683693	0.00542042
2.38761	0.684547	0.679113	0.00543397
2.39389	0.679953	0.674506	0.00544742
2.40018	0.675333	0.669872	0.00546078
2.40646	0.670686	0.665212	0.00547405
2.41274	0.666012	0.660525	0.00548723
2.41903	0.661312	0.655812	0.00550031
2.42531	0.656586	0.651072	0.0055133
2.43159	0.651834	0.646308	0.0055262
2.43788	0.647056	0.641517	0.00553901
2.44416	0.642253	0.636701	0.00555171
2.45044	0.637424	0.63186	0.00556433
2.45673	0.63257	0.626993	0.00557685
2.46301	0.627691	0.622102	0.00558927
2.46929	0.622788	0.617186	0.00560159
2.47558	0.61786	0.612246	0.00561382
2.48186	0.612907	0.607281	0.00562595
2.48814	0.60793	0.602292	0.00563799
2.49442	0.60293	0.59728	0.00564992
2.50071	0.597905	0.592243	0.00566176
2.50699	0.592857	0.587183	0.00567349
2.51327	0.587785	0.5821	0.00568513
2.51956	0.58269	0.576994	0.00569666
2.52584	0.577573	0.571865	0.0057081
2.53212	0.572432	0.566713	0.00571943
2.53841	0.567269	0.561538	0.00573066
2.54469	0.562083	0.556342	0.00574179
2.55097	0.556876	0.551123	0.00575282
2.55726	0.551646	0.545882	0.00576374
2.56354	0.546394	0.54062	0.00577456
2.56982	0.541121	0.535336	0.00578528
2.57611	0.535827	0.530031	0.00579589
2.58239	0.530511	0.524705	0.0058064
2.58867	0.525175	0.519358	0.0058168
2.59496	0.519817	0.51399	0.00582709
2.60124	0.51444	0.508602	0.00583728
2.60752	0.509041	0.503194	0.00584737
2.61381	0.503623	0.497766	0.00585734
2.62009	0.498185	0.492318	0.00586721
2.62637	0.492727	0.48685	0.00587698
2.63265	0.48725	0.481363	0.00588663
2.63894	0.481754	0.475857	0.00589618
2.64522	0.476238	0.470333	0.00590561
2.6515	0.470704	0.464789	0.00591494
2.65779	0.465151	0.459227	0.00592416
2.66407	0.45958	0.453647	0.00593327
2.67035	0.45399	0.448048	0.00594227
2.67664	0.448383	0.442432	0.00595115
2.68292	0.442758	0.436798	0.00595993
2.6892	0.437116	0.431147	0.0059686
2.69549	0.431456	0.425479	0.00597715
2.70177	0.425779	0.419794	0.00598559
2.70805	0.420086	0.414092	0.00599392
2.71434	0.414376	0.408373	0.00600214
2.72062	0.408649	0.402639	0.00601024
2.7269	0.402906	0.396888	0.00601823
2.73319	0.397148	0.391122	0.00602611
2.73947	0.391374	0.38534	0.00603387
2.74575	0.385584	0.379542	0.00604152
2.75204	0.379779	0.37373	0.00604906
2.75832	0.373959	0.367903	0.00605648
2.7646	0.368125	0.362061	0.00606378
2.77088	0.362275	0.356204	0.00607097
2.77717	0.356412	0.350334	0.00607805
2.78345	0.350534	0.344449	0.006085
2.78973	0.344643	0.338551	0.00609185
2.79602	0.338738	0.332639	0.00609857
2.8023	0.33282	0.326714	0.00610518
2.80858	0.326888	0.320776	0.00611167
2.81487	0.320944	0.314826	0.00611805
2.82115	0.314987	0.308862	0.0061243
2.82743	0.309017	0.302887	0.00613044
2.83372	0.303035	0.296899	0.00613646
2.84	0.297042	0.290899	0.00614237
2.84628	0.291036	0.284888	0.00614815
2.85257	0.285019	0.278865	0.00615382
2.85885	0.278991	0.272832	0.00615936
2.86513	0.272952	0.266787	0.00616479
2.87142	0.266902	0.260732	0.0061701
2.8777	0.260842	0.254666	0.00617529
2.88398	0.254771	0.24859	0.00618036
2.89027	0.24869	0.242505	0.0061853
2.89655	0.242599	0.236409	0.00619013
2.90283	0.236499	0.230304	0.00619484
2.90911	0.230389	0.22419	0.00619943
2.9154	0.224271	0.218067	0.0062039
2.92168	0.218143	0.211935	0.00620824
2.92796	0.212007	0.205795	0.00621247
2.93425	0.205863	0.199646	0.00621657
2.94053	0.19971	0.193489	0.00622056
2.94681	0.193549	0.187325	0.00622442
2.9531	0.187381	0.181153	0.00622816
2.95938	0.181206	0.174974	0.00623177
2.96566	0.175023	0.168788	0.00623527
2.97195	0.168833	0.162595	0.00623864
2.97823	0.162637	0.156395	0.00624189
2.98451	0.156434	0.150189	0.00624502
2.9908	0.150226	0.143978	0.00624803
2.99708	0.144011	0.13776	0.00625091
3.00336	0.13779	0.131537	0.00625367
3.00965	0.131564	0.125308	0.00625631
3.01593	0.125333	0.119074	0.00625883
3.02221	0.119097	0.112836	0.00626122
3.0285	0.112856	0.106593	0.00626349
3.03478	0.106611	0.100346	0.00626563
3.04106	0.100362	0.0940941	0.00626765
3.04734	0.0941083	0.0878388	0.00626955
3.05363	0.0878512	0.0815799	0.00627133
3.05991	0.0815906	0.0753176	0.00627298
3.06619	0.0753268	0.0690523	0.00627451
3.07248	0.06906	0.0627841	0.00627591
3.07876	0.0627905	0.0565133	0.00627719
3.08504	0.0565185	0.0502402	0.00627835
3.09133	0.0502443	0.0439649	0.00627938
3.09761	0.0439681	0.0376878	0.00628029
3.10389	0.0376902	0.0314091	0.00628108
3.11018	0.0314108	0.025129	0.00628174
3.11646	0.0251301	0.0188478	0.00628228
3.12274	0.0188484	0.0125658	0.00628269
3.12903	0.012566	0.00628306	0.00628298
3.13531	0.00628314	-1.76074e-16	0.00628314
3.14159	1.22465e-16	-0.00628319	0.00628319
3.14788	-0.00628314	-0.0125662	0.0062831
3.15416	-0.012566	-0.0188489	0.0062829
3.16044	-0.0188484	-0.025131	0.00628257
3.16673	-0.0251301	-0.0314122	0.00628211
3.17301	-0.0314108	-0.0376923	0.00628153
